%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
9.0, 1253.9285888671875, 1183.829833984375, -804.5703125, 1568.121337890625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126480832E9, 2020-10-11 17:40:12.648
9.0, 1432.2208251953125, 1376.6851806640625, -629.6514282226562, 1493.6861572265625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126480832E9, 2020-10-11 17:40:12.648
10.0, 1362.1463623046875, 1292.0775146484375, -719.7306518554688, 1612.240966796875, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126619172E9, 2020-10-11 17:40:12.661
10.0, 1265.6756591796875, 1183.268798828125, -813.1795654296875, 1819.6109619140625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126619172E9, 2020-10-11 17:40:12.661
11.0, 1438.761962890625, 1363.82373046875, -642.6138916015625, 1662.4005126953125, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126773016E9, 2020-10-11 17:40:12.677
11.0, 1470.7418212890625, 1412.14697265625, -597.1105346679688, 1805.8443603515625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126773016E9, 2020-10-11 17:40:12.677
12.0, 1288.1337890625, 1215.9144287109375, -759.7288818359375, 1959.5318603515625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126780713E9, 2020-10-11 17:40:12.678
12.0, 1397.4248046875, 1320.5904541015625, -634.0532836914062, 1886.8917236328125, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126780713E9, 2020-10-11 17:40:12.678
13.0, 1527.158203125, 1451.4010009765625, -492.79351806640625, 2097.76025390625, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126918473E9, 2020-10-11 17:40:12.691
13.0, 1330.1739501953125, 1244.068359375, -660.4382934570312, 1919.9935302734375, -0.01600000075995922, 0.03200000151991844, 1.0080000162124634, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6024560126918473E9, 2020-10-11 17:40:12.691
